doy = UTC, AirtT = degC, RH = %, WS = m/s, WDir = deg, atmP = kPa, SWin = W/m2, Rain = mm
26-Apr-2021 05:00:001,8.3,76,0.8941,0,95.4472,0,0
26-Apr-2021 06:00:001,8,81,0.8941,0,95.4608,0,0
26-Apr-2021 07:00:001,6.4,81,1.3411,0,95.471,0,0
26-Apr-2021 08:00:001,6.8,83,0.8941,0,95.4743,0,0
26-Apr-2021 09:00:001,5.9,85,0.8941,0,95.4642,0,0
26-Apr-2021 10:00:001,2.9,87,0.8941,0,95.4845,0,0
26-Apr-2021 11:00:001,2.7,91,0.8941,135,95.4845,0,0
26-Apr-2021 12:00:001,4,88,0.447,157.5,95.4947,0,0
26-Apr-2021 13:00:001,1.9,92,0.447,135,95.4913,0,0
26-Apr-2021 14:00:001,1.6,93,0.447,90,95.5116,14,0
26-Apr-2021 15:00:001,4.8,90,0.8941,135,95.559,195,0
26-Apr-2021 16:00:001,7.7,75,0.8941,22.5,95.6233,418,0
26-Apr-2021 17:00:001,8.9,73,1.3411,0,95.6233,578,0
26-Apr-2021 18:00:001,10.5,69,1.3411,0,95.6674,751,0
26-Apr-2021 19:00:001,11.8,57,1.7882,0,95.6064,873,0
26-Apr-2021 20:00:001,13.1,52,1.3411,0,95.5725,901,0
26-Apr-2021 21:00:001,13.5,47,0.8941,0,95.5455,501,0
26-Apr-2021 22:00:001,15,48,1.3411,292.5,95.515,908,0
26-Apr-2021 23:00:001,15,48,2.2352,0,95.4676,548,0
27-Apr-20211,14.3,54,1.7882,0,95.4777,226,0
27-Apr-2021 01:00:001,14.1,62,2.6822,0,95.4913,455,0
27-Apr-2021 02:00:001,12.9,64,2.2352,0,95.5251,133,0
27-Apr-2021 03:00:001,11.8,67,1.7882,0,95.559,11,0
27-Apr-2021 04:00:001,10,71,1.3411,0,95.6098,0,0
27-Apr-2021 05:00:001,9.2,76,0.8941,0,95.6945,0,0
27-Apr-2021 06:00:001,7.6,77,0.447,0,95.6945,0,0
27-Apr-2021 07:00:001,5.4,83,0.447,0,95.7215,0,0
27-Apr-2021 08:00:001,4.4,86,0.8941,0,95.752,0,0
27-Apr-2021 09:00:001,3.8,88,0.447,0,95.7486,0,0
27-Apr-2021 10:00:001,3.3,91,0.447,135,95.769,0,0
27-Apr-2021 11:00:001,2.4,91,0.8941,90,95.7994,0,0
27-Apr-2021 12:00:001,2.1,92,0.447,180,95.8164,0,0
27-Apr-2021 13:00:001,1.9,94,0.447,135,95.8604,0,0
27-Apr-2021 14:00:001,1.9,94,0.447,90,95.918,18,0
27-Apr-2021 15:00:001,5.4,90,0.447,157.5,96.0195,198,0
27-Apr-2021 16:00:001,9.3,77,0.447,0,96.0433,427,0
27-Apr-2021 17:00:001,11.5,75,1.3411,0,96.0534,596,0
27-Apr-2021 18:00:001,13.1,67,1.7882,0,96.0399,771,0
27-Apr-2021 19:00:001,15.2,58,1.3411,337.5,96.0399,879,0
27-Apr-2021 20:00:001,19.2,33,0.8941,337.5,96.0026,933,0
27-Apr-2021 21:00:001,19.8,34,1.7882,0,95.9992,925,0
27-Apr-2021 22:00:001,21.2,30,0.8941,337.5,96.0026,861,0
27-Apr-2021 23:00:001,21.5,30,1.3411,0,95.9484,735,0
28-Apr-20211,22.7,33,0.8941,247.5,95.9518,570,0
28-Apr-2021 01:00:001,21.3,46,1.7882,270,96.006,377,0
28-Apr-2021 02:00:001,19.9,48,2.6822,270,96.0568,165,0
28-Apr-2021 03:00:001,17.8,42,0.8941,0,96.1042,9,0
28-Apr-2021 04:00:001,16.3,47,0.8941,0,96.2024,0,0
28-Apr-2021 05:00:001,13.2,55,0.447,0,96.2634,0,0
28-Apr-2021 06:00:001,11.2,62,0.447,0,96.3006,0,0
28-Apr-2021 07:00:001,10.3,66,0.447,0,96.3548,0,0
28-Apr-2021 08:00:001,8.5,72,0.447,0,96.365,0,0
28-Apr-2021 09:00:001,7.4,77,0.447,0,96.3717,0,0
28-Apr-2021 10:00:001,7.1,78,0.447,0,96.3548,0,0
28-Apr-2021 11:00:001,6.5,80,0.447,0,96.3853,0,0
28-Apr-2021 12:00:001,5.6,83,0.447,0,96.4293,0,0
28-Apr-2021 13:00:001,4.8,86,0.447,0,96.4564,0,0
28-Apr-2021 14:00:001,5.7,84,0.447,0,96.5173,20,0
28-Apr-2021 15:00:001,9.8,80,0,0,96.5614,201,0
28-Apr-2021 16:00:001,12.7,74,0.8941,0,96.5715,429,0
28-Apr-2021 17:00:001,14.7,63,1.3411,0,96.5851,601,0
28-Apr-2021 18:00:001,17.1,56,0.8941,0,96.5783,756,0
28-Apr-2021 19:00:001,19.4,40,1.3411,0,96.5546,876,0
28-Apr-2021 20:00:001,23.6,34,0.8941,0,96.497,928,0
28-Apr-2021 21:00:001,24.9,29,1.3411,0,96.4496,921,0
28-Apr-2021 22:00:001,26.1,25,1.3411,0,96.4293,859,0
28-Apr-2021 23:00:001,25.8,27,1.3411,0,96.4056,739,0
29-Apr-20211,26.6,30,0.8941,0,96.3616,569,0
29-Apr-2021 01:00:001,24.5,39,2.2352,270,96.3717,371,0
29-Apr-2021 02:00:001,23.5,39,2.6822,270,96.3582,149,0
29-Apr-2021 03:00:001,21.4,40,1.3411,0,96.3853,9,0
29-Apr-2021 04:00:001,19.9,40,0.8941,0,96.4395,0,0
29-Apr-2021 05:00:001,16.8,40,0.8941,0,96.4767,0,0
29-Apr-2021 06:00:001,14.3,45,0.447,0,96.4699,0,0
29-Apr-2021 07:00:001,12.6,50,0.447,0,96.4666,0,0
29-Apr-2021 08:00:001,11.2,55,0.447,0,96.4936,0,0
29-Apr-2021 09:00:001,10,59,0.447,0,96.4903,0,0
29-Apr-2021 10:00:001,9,62,0.447,0,96.4903,0,0
29-Apr-2021 11:00:001,8.5,62,0.447,0,96.4767,0,0
29-Apr-2021 12:00:001,7.5,68,0.447,0,96.4767,0,0
29-Apr-2021 13:00:001,6.3,72,0.447,0,96.4632,0,0
29-Apr-2021 14:00:001,6.7,73,0.447,0,96.4869,25,0
29-Apr-2021 15:00:001,10.9,65,0,0,96.514,214,0
29-Apr-2021 16:00:001,14,65,0.447,315,96.5512,380,0
29-Apr-2021 17:00:001,16.1,62,0.8941,337.5,96.5275,596,0
29-Apr-2021 18:00:001,17.9,53,1.3411,0,96.5173,707,0
29-Apr-2021 19:00:001,21.2,34,0.8941,0,96.5207,834,0
29-Apr-2021 20:00:001,24.4,34,1.3411,0,96.4869,913,0
29-Apr-2021 21:00:001,26.8,25,1.3411,0,96.4496,927,0
29-Apr-2021 22:00:001,28.9,20,1.3411,270,96.4225,870,0
29-Apr-2021 23:00:001,30.2,26,0.8941,247.5,96.4022,747,0
30-Apr-20211,29.3,29,1.7882,247.5,96.3514,546,0
30-Apr-2021 01:00:001,27.9,35,1.7882,247.5,96.3446,346,0
30-Apr-2021 02:00:001,25.8,38,1.3411,225,96.3751,100,0
30-Apr-2021 03:00:001,23.2,43,1.3411,0,96.4056,12,0
30-Apr-2021 04:00:001,20.9,39,0.447,0,96.4462,0,0
30-Apr-2021 05:00:001,17.1,45,0.447,0,96.453,0,0
30-Apr-2021 06:00:001,14.9,49,0.447,0,96.4293,0,0
30-Apr-2021 07:00:001,13.7,55,0.447,0,96.4293,0,0
30-Apr-2021 08:00:001,11.8,60,0.447,0,96.3887,0,0
30-Apr-2021 09:00:001,10.9,61,0.447,0,96.3311,0,0
30-Apr-2021 10:00:001,9.6,65,0.447,0,96.2668,0,0
30-Apr-2021 11:00:001,8.4,69,0.447,0,96.2803,0,0
30-Apr-2021 12:00:001,8.1,68,0.447,0,96.2769,0,0
30-Apr-2021 13:00:001,7.9,70,0.447,0,96.2701,0,0
30-Apr-2021 14:00:001,7.1,74,0.447,0,96.2803,14,0
30-Apr-2021 15:00:001,10.9,64,0,0,96.2871,208,0
30-Apr-2021 16:00:001,15.7,58,0.447,270,96.2803,439,0
30-Apr-2021 17:00:001,16.7,63,1.3411,0,96.2701,569,0
30-Apr-2021 18:00:001,17.8,55,1.7882,0,96.2295,690,0
30-Apr-2021 19:00:001,19.7,47,0.8941,315,96.2295,850,0
30-Apr-2021 20:00:001,22.4,40,1.3411,0,96.1347,782,0
30-Apr-2021 21:00:001,25.3,38,0.8941,0,96.0602,725,0
30-Apr-2021 22:00:001,27.3,29,0.8941,270,95.9958,617,0
30-Apr-2021 23:00:001,28.1,28,0.8941,225,95.9484,652,0
01-May-20211,26.6,31,2.2352,225,95.901,410,0
01-May-2021 01:00:001,25.2,36,1.3411,202.5,95.8841,317,0
01-May-2021 02:00:001,23.5,40,0.447,225,95.8502,134,0
01-May-2021 03:00:001,20.3,46,3.1293,0,95.8807,14,0
01-May-2021 04:00:001,18.4,53,1.3411,0,95.8943,0,0
01-May-2021 05:00:001,17.5,61,1.3411,0,95.9484,0,0
01-May-2021 06:00:001,13.9,66,0.8941,0,95.8807,0,0
01-May-2021 07:00:001,13.9,67,0,0,95.8773,0,0
01-May-2021 08:00:001,12.9,69,0.447,0,95.8333,0,0
01-May-2021 09:00:001,13.4,68,0.447,0,95.7927,0,0
01-May-2021 10:00:001,13.8,70,0.8941,0,95.8198,0,0
01-May-2021 11:00:001,15.1,68,0.8941,247.5,95.796,0,0
01-May-2021 12:00:001,11.9,69,0.447,0,95.8604,0,0
01-May-2021 13:00:001,9.8,76,0.8941,0,95.8096,0,0
01-May-2021 14:00:001,10.9,73,0.8941,135,95.8299,24,0
01-May-2021 15:00:001,14.7,69,0.8941,0,95.7893,193,0
01-May-2021 16:00:001,18.3,63,0.8941,45,95.7723,426,0
01-May-2021 17:00:001,18.8,59,0.8941,337.5,95.8028,593,0
01-May-2021 18:00:001,19.2,67,2.6822,0,95.7927,666,0
01-May-2021 19:00:001,20.6,66,1.7882,270,95.752,803,0
01-May-2021 20:00:001,21.4,58,1.3411,0,95.6775,925,0
01-May-2021 21:00:001,21.2,59,2.6822,270,95.6267,918,0
01-May-2021 22:00:001,21.4,54,2.6822,270,95.6132,855,0
01-May-2021 23:00:001,20.9,63,3.5763,270,95.5827,730,0
02-May-20211,20.6,61,2.6822,270,95.5759,567,0
02-May-2021 01:00:001,20.5,58,2.6822,270,95.5759,385,0
02-May-2021 02:00:001,18.8,63,2.6822,0,95.5658,171,0
02-May-2021 03:00:001,16.8,67,2.6822,0,95.559,13,0
02-May-2021 04:00:001,15.6,67,2.6822,270,95.6166,0,0
02-May-2021 05:00:001,13.7,62,0.8941,0,95.6978,0,0
02-May-2021 06:00:001,14.8,61,1.3411,270,95.7215,0,0
02-May-2021 07:00:001,15.4,59,1.3411,0,95.7215,0,0
02-May-2021 08:00:001,10.3,72,0.8941,0,95.7656,0,0
02-May-2021 09:00:001,9.8,74,0.447,0,95.7317,0,0
02-May-2021 10:00:001,8.6,78,0.8941,0,95.7351,0,0
02-May-2021 11:00:001,7.9,79,0.8941,0,95.7114,0,0
02-May-2021 12:00:001,7.3,80,0.447,0,95.7148,0,0
02-May-2021 13:00:001,7.4,79,0.8941,0,95.7656,0,0
02-May-2021 14:00:001,7.2,80,0.8941,0,95.7893,23,0
02-May-2021 15:00:001,11.9,71,0.8941,0,95.8096,202,0
02-May-2021 16:00:001,15.4,58,0.8941,0,95.7757,434,0
02-May-2021 17:00:001,17.3,51,0.447,292.5,95.7825,615,0
02-May-2021 18:00:001,18.2,50,0.8941,337.5,95.7757,729,0
02-May-2021 19:00:001,19.2,50,1.3411,0,95.7554,872,0
02-May-2021 20:00:001,21.2,45,1.3411,0,95.6504,922,0
02-May-2021 21:00:001,22.2,45,1.3411,337.5,95.6233,910,0
02-May-2021 22:00:001,22.6,51,1.3411,270,95.559,837,0
02-May-2021 23:00:001,21.8,54,2.6822,270,95.5251,726,0
03-May-20211,21.6,56,2.6822,270,95.5048,564,0
03-May-2021 01:00:001,21,52,2.2352,270,95.5319,373,0
03-May-2021 02:00:001,20.1,55,2.2352,270,95.5387,168,0
03-May-2021 03:00:001,19.1,61,1.7882,0,95.5522,12,0
03-May-2021 04:00:001,17.5,57,0.447,0,95.5929,0,0
03-May-2021 05:00:001,15.6,62,0.447,0,95.6403,0,0
03-May-2021 06:00:001,13.4,68,0.447,0,95.6809,0,0
03-May-2021 07:00:001,11.8,75,0.447,0,95.6707,0,0
03-May-2021 08:00:001,10.9,78,0.8941,0,95.6945,0,0
03-May-2021 09:00:001,10.3,80,0.447,0,95.7215,0,0
03-May-2021 10:00:001,8.6,85,0.447,0,95.6877,0,0
03-May-2021 11:00:001,8.3,85,0.447,0,95.708,0,0
03-May-2021 12:00:001,8.1,87,0.447,0,95.6809,0,0
03-May-2021 13:00:001,7.2,89,0.447,0,95.7283,0,0
03-May-2021 14:00:001,7.6,89,0.447,0,95.7825,24,0
03-May-2021 15:00:001,11.7,81,0.447,0,95.8333,201,0
03-May-2021 16:00:001,14.9,73,0.8941,292.5,95.8468,430,0
03-May-2021 17:00:001,16.1,70,1.3411,0,95.8401,611,0
03-May-2021 18:00:001,18,61,0.8941,0,95.8739,717,0
03-May-2021 19:00:001,19.6,56,1.3411,0,95.8468,867,0
03-May-2021 20:00:001,21.9,45,1.3411,0,95.7723,920,0
03-May-2021 21:00:001,24.3,40,1.3411,0,95.7215,913,0
03-May-2021 22:00:001,26.3,32,0.8941,0,95.6741,844,0
03-May-2021 23:00:001,26.6,39,0.8941,315,95.6369,727,0
04-May-20211,25,42,2.6822,270,95.6267,565,0
04-May-2021 01:00:001,25.2,42,1.3411,270,95.6301,375,0
04-May-2021 02:00:001,24.2,45,1.7882,270,95.5962,171,0
04-May-2021 03:00:001,22.3,42,1.3411,0,95.647,12,0
04-May-2021 04:00:001,20.7,51,0.447,0,95.7351,0,0
04-May-2021 05:00:001,19.6,50,0,0,95.7622,0,0
04-May-2021 06:00:001,15.6,58,0.8941,0,95.7994,0,0
04-May-2021 07:00:001,14,64,0.447,90,95.7927,0,0
04-May-2021 08:00:001,13.1,66,0.8941,0,95.7791,0,0
04-May-2021 09:00:001,13.3,65,0.8941,0,95.7723,0,0
04-May-2021 10:00:001,12.1,70,0.447,0,95.7317,0,0
04-May-2021 11:00:001,10.7,74,0.8941,0,95.7317,0,0
04-May-2021 12:00:001,9.3,78,0.8941,0,95.7182,0,0
04-May-2021 13:00:001,9.9,78,0,0,95.7114,0,0
04-May-2021 14:00:001,9.9,79,0.447,0,95.7859,21,0
04-May-2021 15:00:001,14.3,68,0.447,0,95.813,208,0
04-May-2021 16:00:001,16.9,62,0.8941,337.5,95.8164,432,0
04-May-2021 17:00:001,17.7,59,1.3411,0,95.8198,609,0
04-May-2021 18:00:001,19.4,54,1.7882,0,95.8028,702,0
04-May-2021 19:00:001,21.4,47,1.3411,0,95.7588,866,0
04-May-2021 20:00:001,23.6,42,1.3411,0,95.7148,919,0
04-May-2021 21:00:001,24.9,40,1.3411,0,95.6437,914,0
04-May-2021 22:00:001,26.9,38,0.8941,292.5,95.5895,848,0
04-May-2021 23:00:001,27.7,41,1.3411,225,95.5522,732,0
05-May-20211,26.8,45,0.8941,337.5,95.4913,569,0
05-May-2021 01:00:001,26.7,48,1.3411,270,95.4845,384,0
05-May-2021 02:00:001,25.5,48,1.3411,270,95.4439,178,0
05-May-2021 03:00:001,22.9,46,0.447,0,95.4845,13,0
05-May-2021 04:00:001,19.9,50,0.447,0,95.5421,0,0
05-May-2021 05:00:001,17.8,55,0.447,0,95.5692,0,0
05-May-2021 06:00:001,16.1,62,0.447,135,95.5827,0,0
05-May-2021 07:00:001,13.9,67,0.447,0,95.6132,0,0
05-May-2021 08:00:001,12.9,71,0.447,0,95.5929,0,0
05-May-2021 09:00:001,12.6,74,0.447,135,95.5692,0,0
05-May-2021 10:00:001,11.2,77,0.447,0,95.5556,0,0
05-May-2021 11:00:001,10.9,78,0.447,0,95.5455,0,0
05-May-2021 12:00:001,9.7,83,0.447,0,95.5353,0,0
05-May-2021 13:00:001,9.6,84,0.447,0,95.5488,0,0
05-May-2021 14:00:001,9.5,85,0.447,0,95.5895,24,0
05-May-2021 15:00:001,13.7,76,0.447,0,95.6233,216,0
05-May-2021 16:00:001,16.6,71,0.8941,337.5,95.6132,435,0
05-May-2021 17:00:001,18.6,68,0.8941,337.5,95.5962,618,0
05-May-2021 18:00:001,20.1,68,1.3411,0,95.5725,710,0
05-May-2021 19:00:001,22.4,54,1.3411,0,95.5488,873,0
05-May-2021 20:00:001,24.2,52,0.8941,292.5,95.4913,919,0
05-May-2021 21:00:001,27.6,30,1.7882,0,95.4134,912,0
05-May-2021 22:00:001,29.3,31,0.8941,0,95.4134,852,0
05-May-2021 23:00:001,30.6,21,1.7882,135,95.3727,746,0
06-May-20211,30.8,22,1.7882,135,95.3253,582,0
06-May-2021 01:00:001,29.8,27,1.7882,135,95.305,388,0
06-May-2021 02:00:001,27.3,37,2.2352,225,95.3321,180,0
06-May-2021 03:00:001,24.6,40,0.8941,0,95.3694,14,0
06-May-2021 04:00:001,21.4,45,0.447,0,95.454,0,0
06-May-2021 05:00:001,19.1,51,0,0,95.5387,0,0
06-May-2021 06:00:001,16.7,57,0.8941,0,95.5556,0,0
06-May-2021 07:00:001,15.3,60,0.447,0,95.5759,0,0
06-May-2021 08:00:001,15.8,54,0.447,225,95.62,0,0
06-May-2021 09:00:001,14.2,45,0.447,0,95.62,0,0
06-May-2021 10:00:001,14.8,36,0.447,0,95.6098,0,0
06-May-2021 11:00:001,13.1,34,0.447,0,95.6267,0,0
06-May-2021 12:00:001,16.1,34,0.8941,270,95.6403,0,0
06-May-2021 13:00:001,11,43,0.8941,0,95.6843,0,0
06-May-2021 14:00:001,12,49,0.447,0,95.6877,24,0
06-May-2021 15:00:001,16.4,44,0.447,0,95.7588,223,0
06-May-2021 16:00:001,17.8,45,0.8941,337.5,95.7622,439,0
06-May-2021 17:00:001,19.2,41,0.447,337.5,95.7859,619,0
06-May-2021 18:00:001,20.1,48,1.7882,0,95.8536,707,0
06-May-2021 19:00:001,20.5,48,1.7882,0,95.8401,914,0
06-May-2021 20:00:001,21.7,49,1.3411,292.5,95.8164,890,0
06-May-2021 21:00:001,21.8,52,1.3411,270,95.7893,900,0
06-May-2021 22:00:001,22.1,50,1.3411,292.5,95.7859,853,0
06-May-2021 23:00:001,22.1,47,1.3411,292.5,95.7588,740,0
07-May-20211,20.2,53,3.1293,0,95.7351,579,0
07-May-2021 01:00:001,19.5,63,3.1293,270,95.7757,386,0
07-May-2021 02:00:001,17.9,67,2.2352,0,95.7791,182,0
07-May-2021 03:00:001,15.8,71,1.7882,0,95.8028,14,0
07-May-2021 04:00:001,13.8,79,3.1293,0,95.8604,0,0
07-May-2021 05:00:001,12.6,81,1.7882,0,95.8536,0,0
07-May-2021 06:00:001,12.9,81,0.8941,247.5,95.8468,0,0
07-May-2021 07:00:001,13.1,80,0.8941,270,95.8435,0,0
07-May-2021 08:00:001,11.3,82,1.3411,0,95.8401,0,0
07-May-2021 09:00:001,11.3,83,0.8941,0,95.8265,0,0
07-May-2021 10:00:001,9.9,82,0.447,0,95.8198,0,0
07-May-2021 11:00:001,8.2,84,0.8941,0,95.796,0,0
07-May-2021 12:00:001,7.7,83,0.447,0,95.8672,0,0
07-May-2021 13:00:001,8.6,76,0.8941,0,95.901,0,0
07-May-2021 14:00:001,6.2,86,0.447,0,95.9552,28,0
07-May-2021 15:00:001,9.8,74,0.447,112.5,96.006,228,0
07-May-2021 16:00:001,12.2,58,0.447,0,96.0195,442,0
07-May-2021 17:00:001,13.3,61,1.3411,0,96.05,625,0
07-May-2021 18:00:001,15.3,52,0.8941,337.5,96.0636,695,0
07-May-2021 19:00:001,17,51,1.3411,0,96.0839,885,0
07-May-2021 20:00:001,18.8,43,1.3411,0,96.0433,936,0
07-May-2021 21:00:001,20.1,40,0.8941,292.5,95.9823,925,0
07-May-2021 22:00:001,21,46,1.3411,270,95.9484,857,0
07-May-2021 23:00:001,21.1,51,1.7882,270,95.918,736,0
08-May-20211,20.4,47,2.6822,270,95.8976,575,0
08-May-2021 01:00:001,20.2,51,2.2352,270,95.9146,382,0
08-May-2021 02:00:001,18.9,51,1.7882,0,95.918,187,0
08-May-2021 03:00:001,16.9,58,1.3411,0,95.9688,18,0
08-May-2021 04:00:001,15.7,55,0.8941,0,96.0263,0,0
08-May-2021 05:00:001,14.1,56,0.447,0,96.0737,0,0
08-May-2021 06:00:001,11.6,66,0.447,0,96.094,0,0
08-May-2021 07:00:001,9.8,71,0.447,0,96.0873,0,0
08-May-2021 08:00:001,8.9,73,0.447,0,96.0974,0,0
08-May-2021 09:00:001,7.8,78,0.447,0,96.094,0,0
08-May-2021 10:00:001,7.1,80,0.447,0,96.094,0,0
08-May-2021 11:00:001,6.5,83,0.447,0,96.1211,0,0
08-May-2021 12:00:001,6,82,0.447,0,96.1076,0,0
08-May-2021 13:00:001,5.4,87,0.447,0,96.1482,0,0
08-May-2021 14:00:001,5.6,86,0.447,0,96.1787,28,0
08-May-2021 15:00:001,10.3,76,0.447,135,96.1821,236,0
08-May-2021 16:00:001,13.4,68,0.8941,0,96.2227,443,0
08-May-2021 17:00:001,15.9,59,0.8941,0,96.1855,624,0
08-May-2021 18:00:001,18.2,56,0.8941,0,96.2058,684,0
08-May-2021 19:00:001,22.6,26,0.8941,315,96.1482,882,0
08-May-2021 20:00:001,24,34,0.8941,315,96.094,930,0
08-May-2021 21:00:001,25.9,19,0.8941,247.5,96.0331,924,0
08-May-2021 22:00:001,26.8,22,1.3411,0,95.9721,857,0
08-May-2021 23:00:001,26.9,31,0.8941,337.5,95.9315,732,0
09-May-20211,26.3,43,1.3411,270,95.8841,569,0
09-May-2021 01:00:001,25.3,41,1.3411,270,95.8705,381,0
09-May-2021 02:00:001,24.9,43,0.8941,270,95.8672,179,0
09-May-2021 03:00:001,21.9,45,1.3411,0,95.8976,19,0
09-May-2021 04:00:001,20.8,43,0.447,0,95.9281,0,0
09-May-2021 05:00:001,18.7,48,0.447,0,95.945,0,0
09-May-2021 06:00:001,18.4,50,0.8941,247.5,95.962,0,0
09-May-2021 07:00:001,16.7,45,0.447,0,95.9552,0,0
09-May-2021 08:00:001,13.1,55,0.447,0,95.9281,0,0
09-May-2021 09:00:001,11.7,61,0.8941,0,95.8943,0,0
09-May-2021 10:00:001,10.7,64,0.447,0,95.8604,0,0
09-May-2021 11:00:001,9.9,66,0.447,0,95.7994,0,0
09-May-2021 12:00:001,8.3,72,0.8941,0,95.7893,0,0
09-May-2021 13:00:001,7.9,73,0.447,0,95.7825,0,0
09-May-2021 14:00:001,8.2,76,0.447,0,95.7859,42,0
09-May-2021 15:00:001,12.9,62,0.447,0,95.813,223,0
09-May-2021 16:00:001,16.8,53,0.447,0,95.8062,386,0
09-May-2021 17:00:001,17.1,54,1.7882,0,95.7859,611,0
09-May-2021 18:00:001,19.3,48,1.3411,0,95.7622,662,0
09-May-2021 19:00:001,21.2,44,0.8941,0,95.708,849,0
09-May-2021 20:00:001,23.5,42,0.8941,0,95.5895,914,0
09-May-2021 21:00:001,24.2,40,1.7882,270,95.5217,910,0
09-May-2021 22:00:001,24.6,46,1.3411,270,95.4743,847,0
09-May-2021 23:00:001,23.6,45,2.6822,270,95.4303,725,0
10-May-20211,23.8,48,1.7882,270,95.3727,568,0
10-May-2021 01:00:001,23.3,53,1.3411,270,95.366,381,0
10-May-2021 02:00:001,22.3,50,1.3411,247.5,95.3592,180,0
10-May-2021 03:00:001,20.3,56,1.3411,0,95.3863,18,0
10-May-2021 04:00:001,18.6,59,0.8941,0,95.4371,0,0
10-May-2021 05:00:001,15.6,57,0.447,0,95.4845,0,0
10-May-2021 06:00:001,13.9,62,0.447,0,95.471,0,0
10-May-2021 07:00:001,12.4,67,0.447,0,95.4879,0,0
10-May-2021 08:00:001,11.2,72,0.447,0,95.471,0,0
10-May-2021 09:00:001,10.3,72,0,0,95.4472,0,0
10-May-2021 10:00:001,9.3,79,0.447,0,95.4405,0,0
10-May-2021 11:00:001,8.7,81,0.447,0,95.4405,0,0
10-May-2021 12:00:001,7.9,84,0.447,0,95.4608,0,0
10-May-2021 13:00:001,8,84,0.447,0,95.4642,0,0
10-May-2021 14:00:001,7.8,85,0.447,0,95.4947,27,0
10-May-2021 15:00:001,12.4,74,0,0,95.5793,253,0
10-May-2021 16:00:001,15.6,68,0.447,0,95.5929,453,0
10-May-2021 17:00:001,17.2,63,0.8941,0,95.6098,638,0
10-May-2021 18:00:001,19.7,59,0.8941,315,95.6064,676,0
10-May-2021 19:00:001,22.8,47,1.3411,315,95.5895,898,0
10-May-2021 20:00:001,24.6,34,0.8941,315,95.5658,955,0
10-May-2021 21:00:001,25.9,35,0.8941,315,95.5217,947,0
10-May-2021 22:00:001,26.8,21,1.3411,0,95.4777,884,0
10-May-2021 23:00:001,27.9,27,0.8941,0,95.4574,764,0
11-May-20211,29,20,0.8941,0,95.3863,597,0
11-May-2021 01:00:001,29.6,18,0.8941,45,95.3863,404,0
11-May-2021 02:00:001,27.7,39,1.3411,292.5,95.3558,194,0
11-May-2021 03:00:001,25.7,41,0.8941,270,95.3897,17,0
11-May-2021 04:00:001,22.9,36,0,0,95.4168,0,0
11-May-2021 05:00:001,19.8,38,0.447,0,95.4845,0,0
11-May-2021 06:00:001,16.9,44,0.447,0,95.4913,0,0
11-May-2021 07:00:001,16,46,0.8941,135,95.4472,0,0
11-May-2021 08:00:001,14.1,52,0.447,0,95.4371,0,0
11-May-2021 09:00:001,13.2,55,0.447,0,95.41,0,0
11-May-2021 10:00:001,11.8,60,0.447,0,95.3795,0,0
11-May-2021 11:00:001,10.6,65,0.447,0,95.3795,0,0
11-May-2021 12:00:001,9.8,68,0.447,0,95.3998,0,0
11-May-2021 13:00:001,9.1,71,0.447,0,95.4303,0,0
11-May-2021 14:00:001,9.4,73,0,0,95.4743,26,0
11-May-2021 15:00:001,14.3,62,0,135,95.515,253,0
11-May-2021 16:00:001,17.4,57,0.8941,337.5,95.5353,449,0
11-May-2021 17:00:001,19,61,0.8941,337.5,95.5319,625,0
11-May-2021 18:00:001,20.1,64,0.8941,337.5,95.515,616,0
11-May-2021 19:00:001,23,56,1.3411,337.5,95.4913,882,0
11-May-2021 20:00:001,27.1,34,1.3411,0,95.4439,938,0
11-May-2021 21:00:001,29.1,29,0.8941,0,95.4032,930,0
11-May-2021 22:00:001,28.9,26,1.3411,0,95.3761,862,0
11-May-2021 23:00:001,30.2,24,1.3411,315,95.3524,748,0
12-May-20211,30.2,20,1.3411,225,95.349,588,0
12-May-2021 01:00:001,29.3,21,1.3411,225,95.3863,396,0
12-May-2021 02:00:001,28.3,22,1.3411,225,95.3863,191,0
12-May-2021 03:00:001,26.2,22,0.447,225,95.4134,17,0
12-May-2021 04:00:001,22.8,35,0,0,95.471,0,0
12-May-2021 05:00:001,20.3,31,0,0,95.5319,0,0
12-May-2021 06:00:001,17.7,37,0.447,0,95.5251,0,0
12-May-2021 07:00:001,15.3,45,0.447,0,95.5082,0,0
12-May-2021 08:00:001,14,51,0,0,95.5217,0,0
12-May-2021 09:00:001,13.3,52,0,0,95.5116,0,0
12-May-2021 10:00:001,11.6,59,0,0,95.471,0,0
12-May-2021 11:00:001,11.2,62,0.447,0,95.4947,0,0
12-May-2021 12:00:001,10.4,64,0,0,95.5285,0,0
12-May-2021 13:00:001,9.4,68,0.447,0,95.5488,0,0
12-May-2021 14:00:001,10.2,68,0,135,95.6064,29,0
12-May-2021 15:00:001,15.3,56,0,0,95.664,256,0
12-May-2021 16:00:001,18.1,56,0.447,292.5,95.6809,458,0
12-May-2021 17:00:001,19.7,58,0.8941,0,95.6877,637,0
12-May-2021 18:00:001,21,54,1.3411,0,95.6978,619,0
12-May-2021 19:00:001,23.3,41,1.3411,0,95.7012,877,0
12-May-2021 20:00:001,26.1,50,1.3411,0,95.6843,926,0
